id,original_url,large_url,medium_url,small_url,width,height,photographer,photographer_url,alt,query
8532484,"https://images.pexels.com/photos/8532484/pexels-photo-8532484.jpeg","https://images.pexels.com/photos/8532484/pexels-photo-8532484.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/8532484/pexels-photo-8532484.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/8532484/pexels-photo-8532484.jpeg?auto=compress&cs=tinysrgb&h=130",4702,3137,"Kirill Lazarev","https://www.pexels.com/@lazarevkirill","Skier performing a stunt in a snowy landscape, showcasing winter sports and adventure.","skiing powder snow"
3193846,"https://images.pexels.com/photos/3193846/pexels-photo-3193846.jpeg","https://images.pexels.com/photos/3193846/pexels-photo-3193846.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/3193846/pexels-photo-3193846.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/3193846/pexels-photo-3193846.jpeg?auto=compress&cs=tinysrgb&h=130",4000,2649,"Matias Mango","https://www.pexels.com/@mati","A focused skier wearing a bright jacket expertly navigating a snowy slope under clear skies.","skiing powder snow"
848595,"https://images.pexels.com/photos/848595/pexels-photo-848595.jpeg","https://images.pexels.com/photos/848595/pexels-photo-848595.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/848595/pexels-photo-848595.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/848595/pexels-photo-848595.jpeg?auto=compress&cs=tinysrgb&h=130",3960,2640,"Visit Almaty","https://www.pexels.com/@visitalmaty","A skier carves down a sunlit snowy slope wearing protective gear. Perfect for winter sports themes.","skiing powder snow"
6530841,"https://images.pexels.com/photos/6530841/pexels-photo-6530841.jpeg","https://images.pexels.com/photos/6530841/pexels-photo-6530841.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/6530841/pexels-photo-6530841.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/6530841/pexels-photo-6530841.jpeg?auto=compress&cs=tinysrgb&h=130",6000,3376,"Mikhail Nilov","https://www.pexels.com/@mikhail-nilov","A cozy wooden cabin nestled in a snow-covered forest during wintertime.","skiing powder snow"
15318903,"https://images.pexels.com/photos/15318903/pexels-photo-15318903.jpeg","https://images.pexels.com/photos/15318903/pexels-photo-15318903.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/15318903/pexels-photo-15318903.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/15318903/pexels-photo-15318903.jpeg?auto=compress&cs=tinysrgb&h=130",6720,4480,"Volker Meyer","https://www.pexels.com/@vome","A skier in a yellow jacket skillfully glides down a snowy slope, showcasing athletic prowess.","skiing powder snow"
3714137,"https://images.pexels.com/photos/3714137/pexels-photo-3714137.jpeg","https://images.pexels.com/photos/3714137/pexels-photo-3714137.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/3714137/pexels-photo-3714137.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/3714137/pexels-photo-3714137.jpeg?auto=compress&cs=tinysrgb&h=130",5494,3663,"Volker Meyer","https://www.pexels.com/@vome","A skier wearing bright gear expertly navigates a snowy slope with speed and precision.","skiing powder snow"
416796,"https://images.pexels.com/photos/416796/pexels-photo-416796.jpeg","https://images.pexels.com/photos/416796/pexels-photo-416796.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/416796/pexels-photo-416796.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/416796/pexels-photo-416796.jpeg?auto=compress&cs=tinysrgb&h=130",3480,2320,"Pixabay","https://www.pexels.com/@pixabay","A skier in motion navigating a snowy slope with speed and precision during a winter sports event.","skiing powder snow"
358046,"https://images.pexels.com/photos/358046/pexels-photo-358046.jpeg","https://images.pexels.com/photos/358046/pexels-photo-358046.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/358046/pexels-photo-358046.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/358046/pexels-photo-358046.jpeg?auto=compress&cs=tinysrgb&h=130",2000,1339,"Pixabay","https://www.pexels.com/@pixabay","Skier expertly navigates a snowy slope with mountains in the distance under a clear blue sky.","skiing powder snow"
3600569,"https://images.pexels.com/photos/3600569/pexels-photo-3600569.jpeg","https://images.pexels.com/photos/3600569/pexels-photo-3600569.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/3600569/pexels-photo-3600569.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/3600569/pexels-photo-3600569.jpeg?auto=compress&cs=tinysrgb&h=130",3487,2310,"Fede Roveda","https://www.pexels.com/@fede-roveda-1461538","Experience an exhilarating skiing descent on pristine snowy slopes with majestic mountains in the background.","skiing powder snow"
19727181,"https://images.pexels.com/photos/19727181/pexels-photo-19727181.jpeg","https://images.pexels.com/photos/19727181/pexels-photo-19727181.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/19727181/pexels-photo-19727181.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/19727181/pexels-photo-19727181.jpeg?auto=compress&cs=tinysrgb&h=130",6720,4480,"Ryan Klaus","https://www.pexels.com/@ryank","Breathtaking view of snow-covered trees and mountains in Megève, France, capturing winter's serene beauty.","skiing powder snow"
28321650,"https://images.pexels.com/photos/28321650/pexels-photo-28321650.jpeg","https://images.pexels.com/photos/28321650/pexels-photo-28321650.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/28321650/pexels-photo-28321650.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/28321650/pexels-photo-28321650.jpeg?auto=compress&cs=tinysrgb&h=130",4256,2832,"Gioele Provenzano","https://www.pexels.com/@gioele-provenzano-1797308756","Two hikers trekking uphill in a snowy mountain landscape, capturing the essence of winter adventure.","skiing powder snow"
1427515,"https://images.pexels.com/photos/1427515/pexels-photo-1427515.jpeg","https://images.pexels.com/photos/1427515/pexels-photo-1427515.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/1427515/pexels-photo-1427515.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/1427515/pexels-photo-1427515.jpeg?auto=compress&cs=tinysrgb&h=130",3992,2242,"invisiblepower","https://www.pexels.com/@invisiblepower","Expansive snowy mountain landscape with a clear blue sky, perfect for winter sports and adventures.","skiing powder snow"
298010,"https://images.pexels.com/photos/298010/pexels-photo-298010.jpeg","https://images.pexels.com/photos/298010/pexels-photo-298010.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/298010/pexels-photo-298010.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/298010/pexels-photo-298010.jpeg?auto=compress&cs=tinysrgb&h=130",5616,3744,"Terje Sollie","https://www.pexels.com/@solliefoto","A breathtaking winter panorama of snow-covered mountains and frozen lakes under a clear blue sky.","skiing powder snow"
2414258,"https://images.pexels.com/photos/2414258/pexels-photo-2414258.jpeg","https://images.pexels.com/photos/2414258/pexels-photo-2414258.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/2414258/pexels-photo-2414258.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/2414258/pexels-photo-2414258.jpeg?auto=compress&cs=tinysrgb&h=130",5910,4000,"Eskil Bjerkestrand","https://www.pexels.com/@eskil-bjerkestrand-1264874","A lone skier walks across a snow-covered mountain at dusk, creating a sense of adventure and solitude.","skiing powder snow"
103679,"https://images.pexels.com/photos/103679/pexels-photo-103679.jpeg","https://images.pexels.com/photos/103679/pexels-photo-103679.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/103679/pexels-photo-103679.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/103679/pexels-photo-103679.jpeg?auto=compress&cs=tinysrgb&h=130",5760,3840,"Markus Spiske","https://www.pexels.com/@markusspiske","Blurred skier in vibrant winter setting, ideal for adventure themes.","skiing powder snow"
13473975,"https://images.pexels.com/photos/13473975/pexels-photo-13473975.jpeg","https://images.pexels.com/photos/13473975/pexels-photo-13473975.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/13473975/pexels-photo-13473975.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/13473975/pexels-photo-13473975.jpeg?auto=compress&cs=tinysrgb&h=130",6000,4000,"Jimmy Nilsson Masth","https://www.pexels.com/@jimmy-nilsson-masth-193596566","A black and white photo of a person making snow at night in Falun, Sweden.","skiing powder snow"
20285508,"https://images.pexels.com/photos/20285508/pexels-photo-20285508.jpeg","https://images.pexels.com/photos/20285508/pexels-photo-20285508.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/20285508/pexels-photo-20285508.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/20285508/pexels-photo-20285508.jpeg?auto=compress&cs=tinysrgb&h=350",3500,2333,"Jeremy Bishop","https://www.pexels.com/@jeremy-bishop-1260133","Snowboarder carves through fresh powder snow among snowy trees in the winter.","deep powder skiing"
17556015,"https://images.pexels.com/photos/17556015/pexels-photo-17556015.jpeg","https://images.pexels.com/photos/17556015/pexels-photo-17556015.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/17556015/pexels-photo-17556015.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/17556015/pexels-photo-17556015.jpeg?auto=compress&cs=tinysrgb&h=350",5472,3420,"Marek Piwnicki","https://www.pexels.com/@marek-piwnicki-3907296","Tranquil snow-covered landscape with mountain backdrop, perfect for winter adventure lovers.","deep powder skiing"
31676532,"https://images.pexels.com/photos/31676532/pexels-photo-31676532.jpeg","https://images.pexels.com/photos/31676532/pexels-photo-31676532.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/31676532/pexels-photo-31676532.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/31676532/pexels-photo-31676532.jpeg?auto=compress&cs=tinysrgb&h=350",6240,4160,"Shashank Brahmavar","https://www.pexels.com/@shashank-brahmavar-737732917","Snowboarder effortlessly gliding through deep powder in Japan's winter wonderland.","deep powder skiing"
