id,original_url,large_url,medium_url,small_url,width,height,photographer,photographer_url,alt,query
33581478,"https://images.pexels.com/photos/33581478/pexels-photo-33581478.jpeg","https://images.pexels.com/photos/33581478/pexels-photo-33581478.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/33581478/pexels-photo-33581478.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/33581478/pexels-photo-33581478.jpeg?auto=compress&cs=tinysrgb&h=130",4324,2883,"Gusts Strods","https://www.pexels.com/@gusts-strods-2153841753","A close-up of burrata cheese with tomato relish and arugula on a plate, emphasizing Italian cuisine.","mountain restaurant dining"
19981582,"https://images.pexels.com/photos/19981582/pexels-photo-19981582.jpeg","https://images.pexels.com/photos/19981582/pexels-photo-19981582.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/19981582/pexels-photo-19981582.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/19981582/pexels-photo-19981582.jpeg?auto=compress&cs=tinysrgb&h=130",4240,2832,"Atlantic Ambience","https://www.pexels.com/@freestockpro","Enjoy a serene mountain view from a rooftop restaurant at sunset, with ambient lighting and relaxed atmosphere.","mountain restaurant dining"
31563467,"https://images.pexels.com/photos/31563467/pexels-photo-31563467.jpeg","https://images.pexels.com/photos/31563467/pexels-photo-31563467.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/31563467/pexels-photo-31563467.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/31563467/pexels-photo-31563467.jpeg?auto=compress&cs=tinysrgb&h=130",6000,4000,"Theodore Nguyen","https://www.pexels.com/@cknguyen","A flavorful Vietnamese soup with fresh shrimp and vegetables in a vibrant setting.","mountain restaurant dining"
10487968,"https://images.pexels.com/photos/10487968/pexels-photo-10487968.jpeg","https://images.pexels.com/photos/10487968/pexels-photo-10487968.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/10487968/pexels-photo-10487968.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/10487968/pexels-photo-10487968.jpeg?auto=compress&cs=tinysrgb&h=130",4978,3319,"Victoria Bowers","https://www.pexels.com/@victoria-bowers-148548814","Relaxing outdoor café with a scenic mountain view, perfect for enjoying nature.","mountain restaurant dining"
31921698,"https://images.pexels.com/photos/31921698/pexels-photo-31921698.jpeg","https://images.pexels.com/photos/31921698/pexels-photo-31921698.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/31921698/pexels-photo-31921698.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/31921698/pexels-photo-31921698.jpeg?auto=compress&cs=tinysrgb&h=130",4141,3885,"Optical Chemist","https://www.pexels.com/@optical-chemist-340351297","Cozy alley with patios and string lights, capturing the essence of Thai street charm during sunset.","mountain restaurant dining"
3968058,"https://images.pexels.com/photos/3968058/pexels-photo-3968058.jpeg","https://images.pexels.com/photos/3968058/pexels-photo-3968058.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/3968058/pexels-photo-3968058.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/3968058/pexels-photo-3968058.jpeg?auto=compress&cs=tinysrgb&h=130",4032,3024,"Haley Black","https://www.pexels.com/@haleyve","Warm and inviting café in Silver Plume, CO, with books and plants by sunlit windows.","mountain restaurant dining"
18209380,"https://images.pexels.com/photos/18209380/pexels-photo-18209380.jpeg","https://images.pexels.com/photos/18209380/pexels-photo-18209380.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/18209380/pexels-photo-18209380.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/18209380/pexels-photo-18209380.jpeg?auto=compress&cs=tinysrgb&h=130",6720,4480,"Mustafa Kalkan","https://www.pexels.com/@mertal","Cozy outdoor terrace with wooden tables overlooking a scenic mountain view.","mountain restaurant dining"
13922397,"https://images.pexels.com/photos/13922397/pexels-photo-13922397.jpeg","https://images.pexels.com/photos/13922397/pexels-photo-13922397.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/13922397/pexels-photo-13922397.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/13922397/pexels-photo-13922397.jpeg?auto=compress&cs=tinysrgb&h=130",6000,4000,"Kimmo Vainio","https://www.pexels.com/@kimmo-vainio-314143536","Picturesque street view with dining and shops in Karpathos, Greece, near the sea.","mountain restaurant dining"
16916990,"https://images.pexels.com/photos/16916990/pexels-photo-16916990.jpeg","https://images.pexels.com/photos/16916990/pexels-photo-16916990.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/16916990/pexels-photo-16916990.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/16916990/pexels-photo-16916990.jpeg?auto=compress&cs=tinysrgb&h=130",5184,3456,"Gülsüm Şener","https://www.pexels.com/@perapiiz","Black and white view of a serene lake from inside a Göynük restaurant with wooden furniture.","mountain restaurant dining"
12996152,"https://images.pexels.com/photos/12996152/pexels-photo-12996152.jpeg","https://images.pexels.com/photos/12996152/pexels-photo-12996152.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/12996152/pexels-photo-12996152.jpeg?auto=compress&cs=tinysrgb&h=350","https://images.pexels.com/photos/12996152/pexels-photo-12996152.jpeg?auto=compress&cs=tinysrgb&h=130",6000,3376,"Robert So","https://www.pexels.com/@robertkso","Charming waterfront restaurant with sailboats and hills in view, offering a relaxing dining experience.","mountain restaurant dining"
28843909,"https://images.pexels.com/photos/28843909/pexels-photo-28843909.jpeg","https://images.pexels.com/photos/28843909/pexels-photo-28843909.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/28843909/pexels-photo-28843909.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/28843909/pexels-photo-28843909.jpeg?auto=compress&cs=tinysrgb&h=350",6000,4000,"Asad Photo Maldives","https://www.pexels.com/@asadphoto","Experience fine dining at a stunning underwater restaurant in the Maldives.","ski resort restaurant"
20058034,"https://images.pexels.com/photos/20058034/pexels-photo-20058034.jpeg","https://images.pexels.com/photos/20058034/pexels-photo-20058034.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/20058034/pexels-photo-20058034.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/20058034/pexels-photo-20058034.jpeg?auto=compress&cs=tinysrgb&h=350",6329,4276,"Winson Ng","https://www.pexels.com/@winson-ng-939246261","Scenic view of Hotel Riffelhaus 1853 nestled in the snowy Swiss Alps.","ski resort restaurant"
869258,"https://images.pexels.com/photos/869258/pexels-photo-869258.jpeg","https://images.pexels.com/photos/869258/pexels-photo-869258.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/869258/pexels-photo-869258.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/869258/pexels-photo-869258.jpeg?auto=compress&cs=tinysrgb&h=350",3992,2242,"Flo Maderebner","https://www.pexels.com/@fmaderebner","Two skiers climbing a sunlit snowy mountain slope in Ischgl, Austria, during winter.","ski resort restaurant"
2031687,"https://images.pexels.com/photos/2031687/pexels-photo-2031687.jpeg","https://images.pexels.com/photos/2031687/pexels-photo-2031687.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/2031687/pexels-photo-2031687.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/2031687/pexels-photo-2031687.jpeg?auto=compress&cs=tinysrgb&h=350",5333,4000,"Matt Hardy","https://www.pexels.com/@matthardy","Snow-covered restaurant in snowy winter evening in Niseko, Hokkaido. Charming seasonal scene.","ski resort restaurant"
12638564,"https://images.pexels.com/photos/12638564/pexels-photo-12638564.jpeg","https://images.pexels.com/photos/12638564/pexels-photo-12638564.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/12638564/pexels-photo-12638564.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/12638564/pexels-photo-12638564.jpeg?auto=compress&cs=tinysrgb&h=350",5004,3336,"Marek Piwnicki","https://www.pexels.com/@marek-piwnicki-3907296","Stunning astrophotography showcasing the Milky Way over snow-capped Italian Alps at night.","ski resort restaurant"
3475617,"https://images.pexels.com/photos/3475617/pexels-photo-3475617.jpeg","https://images.pexels.com/photos/3475617/pexels-photo-3475617.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/3475617/pexels-photo-3475617.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/3475617/pexels-photo-3475617.jpeg?auto=compress&cs=tinysrgb&h=350",6466,4311,"Sebastian Coman Photography","https://www.pexels.com/@sebastian-coman-photography-1598188","Delicious sushi rolls served by a poolside in sunny Ibiza, perfect for a summer vacation dining.","ski resort restaurant"
1660918,"https://images.pexels.com/photos/1660918/pexels-photo-1660918.jpeg","https://images.pexels.com/photos/1660918/pexels-photo-1660918.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/1660918/pexels-photo-1660918.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/1660918/pexels-photo-1660918.jpeg?auto=compress&cs=tinysrgb&h=350",4529,3147,"Igor Starkov","https://www.pexels.com/@igor-starkov-233202","A cozy seaside cafe with outdoor seating under a bright blue sky in Cyprus.","ski resort restaurant"
257961,"https://images.pexels.com/photos/257961/pexels-photo-257961.jpeg","https://images.pexels.com/photos/257961/pexels-photo-257961.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/257961/pexels-photo-257961.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/257961/pexels-photo-257961.jpeg?auto=compress&cs=tinysrgb&h=350",4496,3372,"Pixabay","https://www.pexels.com/@pixabay","Collection of ski gear on a wooden deck, showcasing vibrant colors and vintage style.","ski resort restaurant"
29290331,"https://images.pexels.com/photos/29290331/pexels-photo-29290331.jpeg","https://images.pexels.com/photos/29290331/pexels-photo-29290331.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/29290331/pexels-photo-29290331.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/29290331/pexels-photo-29290331.jpeg?auto=compress&cs=tinysrgb&h=350",4652,3101,"Joerg Hartmann","https://www.pexels.com/@joerg-hartmann-626385254","Rustic metal table and chairs set in a tranquil corner in Lienz, Austria.","alpine dining"
34786283,"https://images.pexels.com/photos/34786283/pexels-photo-34786283.jpeg","https://images.pexels.com/photos/34786283/pexels-photo-34786283.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/34786283/pexels-photo-34786283.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/34786283/pexels-photo-34786283.jpeg?auto=compress&cs=tinysrgb&h=350",6000,3375,"Wolfgang Weiser","https://www.pexels.com/@wolfgang-weiser-467045605","Explore the breathtaking mountain landscapes of Sankt Johann in Tirol with picturesque views and charming cabins.","alpine dining"
7276736,"https://images.pexels.com/photos/7276736/pexels-photo-7276736.jpeg","https://images.pexels.com/photos/7276736/pexels-photo-7276736.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/7276736/pexels-photo-7276736.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/7276736/pexels-photo-7276736.jpeg?auto=compress&cs=tinysrgb&h=350",5249,3499,"Rachel Claire","https://www.pexels.com/@rachel-claire","Cyclists riding through Whistler village surrounded by buildings and mountain scenery.","alpine dining"
3709821,"https://images.pexels.com/photos/3709821/pexels-photo-3709821.jpeg","https://images.pexels.com/photos/3709821/pexels-photo-3709821.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/3709821/pexels-photo-3709821.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/3709821/pexels-photo-3709821.jpeg?auto=compress&cs=tinysrgb&h=350",3648,2736,"Heart Rules","https://www.pexels.com/@heart-rules-1656004","Experience a breathtaking view of snow-capped Alpine mountains from a cozy outdoor dining area.","alpine dining"
27818042,"https://images.pexels.com/photos/27818042/pexels-photo-27818042.jpeg","https://images.pexels.com/photos/27818042/pexels-photo-27818042.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/27818042/pexels-photo-27818042.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/27818042/pexels-photo-27818042.jpeg?auto=compress&cs=tinysrgb&h=350",7952,5304,"Ahmet Yüksek ✪","https://www.pexels.com/@ahmetyuksek","Cozy meal setting on a vineyard terrace with autumn views in Graz, Austria.","alpine dining"
6197484,"https://images.pexels.com/photos/6197484/pexels-photo-6197484.jpeg","https://images.pexels.com/photos/6197484/pexels-photo-6197484.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/6197484/pexels-photo-6197484.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/6197484/pexels-photo-6197484.jpeg?auto=compress&cs=tinysrgb&h=350",3021,2002,"vitalina","https://www.pexels.com/@vitalina","Charming outdoor dining setup with flowers and string lights in Krasnaya Polyana, Russia.","alpine dining"
19244946,"https://images.pexels.com/photos/19244946/pexels-photo-19244946.jpeg","https://images.pexels.com/photos/19244946/pexels-photo-19244946.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/19244946/pexels-photo-19244946.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/19244946/pexels-photo-19244946.jpeg?auto=compress&cs=tinysrgb&h=350",6064,4040,"Jean-Paul Wettstein","https://www.pexels.com/@jean-paul-wettstein-677916508","Enjoy a breathtaking view of the Matterhorn from an outdoor terrace in Zermatt, Switzerland.","alpine dining"
19521859,"https://images.pexels.com/photos/19521859/pexels-photo-19521859.jpeg","https://images.pexels.com/photos/19521859/pexels-photo-19521859.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/19521859/pexels-photo-19521859.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/19521859/pexels-photo-19521859.jpeg?auto=compress&cs=tinysrgb&h=350",5592,3732,"Jean-Paul Wettstein","https://www.pexels.com/@jean-paul-wettstein-677916508","Picturesque view of Strandhotel in Iseltwald, Switzerland with lush greenery and Lake Brienz.","alpine dining"
32539736,"https://images.pexels.com/photos/32539736/pexels-photo-32539736.jpeg","https://images.pexels.com/photos/32539736/pexels-photo-32539736.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/32539736/pexels-photo-32539736.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/32539736/pexels-photo-32539736.jpeg?auto=compress&cs=tinysrgb&h=350",2464,1632,"Jon Discipulo","https://www.pexels.com/@jondiscipulo","Thinly sliced Wagyu beef sashimi with garnish served in a traditional Japanese style.","mountain fine dining"
5667605,"https://images.pexels.com/photos/5667605/pexels-photo-5667605.jpeg","https://images.pexels.com/photos/5667605/pexels-photo-5667605.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/5667605/pexels-photo-5667605.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/5667605/pexels-photo-5667605.jpeg?auto=compress&cs=tinysrgb&h=350",4677,3118,"ROMAN ODINTSOV","https://www.pexels.com/@roman-odintsov","A scenic outdoor setting with red wine, cheese, and grapes on a stone surface.","mountain fine dining"
2566037,"https://images.pexels.com/photos/2566037/pexels-photo-2566037.jpeg","https://images.pexels.com/photos/2566037/pexels-photo-2566037.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/2566037/pexels-photo-2566037.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/2566037/pexels-photo-2566037.jpeg?auto=compress&cs=tinysrgb&h=350",5472,3648,"Sander Dalhuisen","https://www.pexels.com/@sander-dalhuisen-1332691","A stylish dining scene featuring a gourmet meal and a glass of white wine by a window.","mountain fine dining"
30070557,"https://images.pexels.com/photos/30070557/pexels-photo-30070557.jpeg","https://images.pexels.com/photos/30070557/pexels-photo-30070557.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/30070557/pexels-photo-30070557.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/30070557/pexels-photo-30070557.jpeg?auto=compress&cs=tinysrgb&h=350",6000,4000,"Amar  Preciado","https://www.pexels.com/@amar","Enjoy a relaxing retreat in a wooden mountain chalet with breathtaking views.","mountain fine dining"
29532596,"https://images.pexels.com/photos/29532596/pexels-photo-29532596.jpeg","https://images.pexels.com/photos/29532596/pexels-photo-29532596.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/29532596/pexels-photo-29532596.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/29532596/pexels-photo-29532596.jpeg?auto=compress&cs=tinysrgb&h=350",2560,1707,"lee c","https://www.pexels.com/@lee-c-52026825","A stack of white ceramic bowls featuring delicate floral patterns, perfect for kitchen decor.","mountain fine dining"
15030409,"https://images.pexels.com/photos/15030409/pexels-photo-15030409.jpeg","https://images.pexels.com/photos/15030409/pexels-photo-15030409.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","https://images.pexels.com/photos/15030409/pexels-photo-15030409.jpeg?auto=compress&cs=tinysrgb&h=650&w=940","https://images.pexels.com/photos/15030409/pexels-photo-15030409.jpeg?auto=compress&cs=tinysrgb&h=350",6000,4000,"SiljeAO -","https://www.pexels.com/@siljeao-264851155","A serene winter landscape in Kongsvinger, Norway, showcasing frosty trees and a snow-covered path.","mountain fine dining"
